open,high,low,close,volume,openTime,closeTime
1625.63,1631.00,1623.15,1627.22,16780.165,2021-02-07 11:45:00,2021-02-07 11:59:59
1627.17,1632.60,1617.16,1627.72,32562.462,2021-02-07 12:00:00,2021-02-07 12:14:59
1627.56,1627.56,1601.10,1606.52,56482.289,2021-02-07 12:15:00,2021-02-07 12:29:59
1606.84,1619.00,1605.00,1617.66,31221.882,2021-02-07 12:30:00,2021-02-07 12:44:59
1617.66,1621.73,1613.50,1618.69,16126.737,2021-02-07 12:45:00,2021-02-07 12:59:59
1618.69,1630.35,1615.20,1629.13,19669.630,2021-02-07 13:00:00,2021-02-07 13:14:59
1629.30,1629.89,1620.54,1623.53,21556.276,2021-02-07 13:15:00,2021-02-07 13:29:59
1623.54,1623.59,1581.00,1585.33,126877.059,2021-02-07 13:30:00,2021-02-07 13:44:59
1585.25,1599.68,1582.21,1587.66,59571.202,2021-02-07 13:45:00,2021-02-07 13:59:59
1587.79,1587.93,1565.00,1574.19,106697.994,2021-02-07 14:00:00,2021-02-07 14:14:59
1574.25,1588.75,1573.53,1585.65,53948.004,2021-02-07 14:15:00,2021-02-07 14:29:59
1585.64,1589.00,1577.31,1578.52,37747.168,2021-02-07 14:30:00,2021-02-07 14:44:59
1578.53,1582.60,1567.09,1573.39,49461.135,2021-02-07 14:45:00,2021-02-07 14:59:59
1573.39,1579.90,1560.50,1562.00,59663.991,2021-02-07 15:00:00,2021-02-07 15:14:59
1561.99,1569.23,1524.40,1538.55,256058.777,2021-02-07 15:15:00,2021-02-07 15:29:59
1539.04,1546.66,1535.11,1545.18,54570.768,2021-02-07 15:30:00,2021-02-07 15:44:59
1545.20,1554.59,1534.67,1538.65,66015.593,2021-02-07 15:45:00,2021-02-07 15:59:59
1538.68,1549.17,1511.72,1513.00,138857.046,2021-02-07 16:00:00,2021-02-07 16:14:59
1513.00,1530.04,1490.48,1525.48,183360.881,2021-02-07 16:15:00,2021-02-07 16:29:59
1525.49,1530.48,1517.31,1530.45,88279.267,2021-02-07 16:30:00,2021-02-07 16:44:59
1530.39,1557.00,1529.09,1554.48,107052.626,2021-02-07 16:45:00,2021-02-07 16:59:59
1554.48,1567.52,1551.71,1561.99,89925.446,2021-02-07 17:00:00,2021-02-07 17:14:59
1561.83,1575.00,1561.50,1566.27,56144.226,2021-02-07 17:15:00,2021-02-07 17:29:59
1566.05,1574.98,1554.77,1565.44,60507.750,2021-02-07 17:30:00,2021-02-07 17:44:59
1565.45,1567.70,1545.45,1555.44,65046.644,2021-02-07 17:45:00,2021-02-07 17:59:59
1555.40,1565.70,1552.42,1559.17,31391.399,2021-02-07 18:00:00,2021-02-07 18:14:59
1559.16,1569.91,1559.00,1568.56,22311.666,2021-02-07 18:15:00,2021-02-07 18:29:59
1568.56,1577.00,1564.17,1576.88,38075.721,2021-02-07 18:30:00,2021-02-07 18:44:59
1576.92,1586.86,1574.36,1580.32,36226.743,2021-02-07 18:45:00,2021-02-07 18:59:59
1580.32,1590.00,1575.91,1579.99,33226.910,2021-02-07 19:00:00,2021-02-07 19:14:59
1579.98,1586.69,1576.01,1579.46,20238.799,2021-02-07 19:15:00,2021-02-07 19:29:59
1579.47,1584.75,1577.59,1579.14,17115.527,2021-02-07 19:30:00,2021-02-07 19:44:59
1579.14,1583.99,1561.91,1566.29,36602.164,2021-02-07 19:45:00,2021-02-07 19:59:59
1566.29,1570.82,1552.22,1565.20,49022.997,2021-02-07 20:00:00,2021-02-07 20:14:59
1565.20,1575.66,1561.74,1572.46,20804.859,2021-02-07 20:15:00,2021-02-07 20:29:59
1572.43,1581.83,1571.05,1580.70,18960.642,2021-02-07 20:30:00,2021-02-07 20:44:59
1580.70,1584.95,1578.92,1582.39,13705.678,2021-02-07 20:45:00,2021-02-07 20:59:59
1582.40,1596.00,1578.13,1591.54,31448.524,2021-02-07 21:00:00,2021-02-07 21:14:59
1591.54,1592.01,1574.18,1578.57,25116.810,2021-02-07 21:15:00,2021-02-07 21:29:59
1578.57,1597.00,1576.72,1594.49,23025.283,2021-02-07 21:30:00,2021-02-07 21:44:59
1594.50,1603.70,1592.47,1597.01,33767.537,2021-02-07 21:45:00,2021-02-07 21:59:59
1597.01,1598.78,1589.76,1590.01,18712.046,2021-02-07 22:00:00,2021-02-07 22:14:59
1590.00,1593.75,1575.86,1576.93,21477.115,2021-02-07 22:15:00,2021-02-07 22:29:59
1576.92,1588.75,1576.16,1584.60,17430.330,2021-02-07 22:30:00,2021-02-07 22:44:59
1584.70,1602.00,1584.49,1600.71,23388.775,2021-02-07 22:45:00,2021-02-07 22:59:59
1600.61,1616.80,1598.44,1611.00,51557.087,2021-02-07 23:00:00,2021-02-07 23:14:59
1610.99,1614.19,1603.10,1607.50,24706.150,2021-02-07 23:15:00,2021-02-07 23:29:59
1607.47,1621.62,1604.44,1619.10,30843.574,2021-02-07 23:30:00,2021-02-07 23:44:59
1619.11,1621.81,1610.11,1611.99,23717.704,2021-02-07 23:45:00,2021-02-07 23:59:59
1612.00,1630.00,1597.86,1624.95,55935.282,2021-02-08 00:00:00,2021-02-08 00:14:59
1624.96,1632.73,1611.81,1615.42,33160.124,2021-02-08 00:15:00,2021-02-08 00:29:59
1615.40,1615.40,1601.03,1606.14,30801.829,2021-02-08 00:30:00,2021-02-08 00:44:59
1606.15,1609.42,1591.17,1597.59,30984.240,2021-02-08 00:45:00,2021-02-08 00:59:59
1597.49,1605.32,1586.81,1603.00,39762.962,2021-02-08 01:00:00,2021-02-08 01:14:59
1603.09,1603.80,1586.22,1588.13,27373.575,2021-02-08 01:15:00,2021-02-08 01:29:59
1588.05,1590.40,1580.00,1584.62,38307.668,2021-02-08 01:30:00,2021-02-08 01:44:59
1584.62,1596.61,1584.14,1593.61,21143.764,2021-02-08 01:45:00,2021-02-08 01:59:59
1593.60,1605.83,1587.99,1596.70,31985.519,2021-02-08 02:00:00,2021-02-08 02:14:59
1596.61,1597.59,1582.86,1592.39,25632.631,2021-02-08 02:15:00,2021-02-08 02:29:59
1592.40,1594.27,1582.00,1587.83,19186.763,2021-02-08 02:30:00,2021-02-08 02:44:59
1587.84,1589.20,1567.92,1573.27,40473.573,2021-02-08 02:45:00,2021-02-08 02:59:59
1573.20,1586.51,1566.22,1585.86,23343.094,2021-02-08 03:00:00,2021-02-08 03:14:59
1585.73,1592.00,1576.50,1584.36,32354.904,2021-02-08 03:15:00,2021-02-08 03:29:59
1584.36,1591.00,1577.91,1587.69,18927.178,2021-02-08 03:30:00,2021-02-08 03:44:59
1587.69,1589.93,1579.51,1583.35,24273.191,2021-02-08 03:45:00,2021-02-08 03:59:59
1583.35,1612.05,1579.60,1608.86,45463.357,2021-02-08 04:00:00,2021-02-08 04:14:59
1608.80,1620.00,1608.57,1619.41,26893.941,2021-02-08 04:15:00,2021-02-08 04:29:59
1619.42,1622.00,1612.12,1614.30,24192.797,2021-02-08 04:30:00,2021-02-08 04:44:59
1614.31,1622.00,1613.69,1620.00,21693.730,2021-02-08 04:45:00,2021-02-08 04:59:59
1620.00,1627.39,1611.33,1619.59,37911.966,2021-02-08 05:00:00,2021-02-08 05:14:59
1619.59,1621.52,1614.06,1615.82,13179.066,2021-02-08 05:15:00,2021-02-08 05:29:59
1615.82,1617.64,1610.01,1615.12,15732.373,2021-02-08 05:30:00,2021-02-08 05:44:59
1615.11,1616.50,1606.70,1610.11,14631.150,2021-02-08 05:45:00,2021-02-08 05:59:59
1610.06,1626.83,1610.05,1626.00,20023.833,2021-02-08 06:00:00,2021-02-08 06:14:59
1626.00,1638.00,1625.71,1636.43,36589.621,2021-02-08 06:15:00,2021-02-08 06:29:59
1636.43,1637.73,1628.30,1629.85,16369.459,2021-02-08 06:30:00,2021-02-08 06:44:59
1629.85,1635.10,1626.55,1633.59,17180.492,2021-02-08 06:45:00,2021-02-08 06:59:59
1633.59,1638.45,1627.09,1633.20,18694.450,2021-02-08 07:00:00,2021-02-08 07:14:59
1633.29,1636.94,1625.00,1636.94,13759.214,2021-02-08 07:15:00,2021-02-08 07:29:59
1636.72,1649.28,1636.56,1643.90,38790.131,2021-02-08 07:30:00,2021-02-08 07:44:59
1643.88,1646.00,1637.09,1640.29,16918.975,2021-02-08 07:45:00,2021-02-08 07:59:59
1640.21,1648.77,1639.62,1646.92,27708.439,2021-02-08 08:00:00,2021-02-08 08:14:59
1646.91,1653.40,1639.46,1639.70,31199.030,2021-02-08 08:15:00,2021-02-08 08:29:59
1639.71,1644.00,1630.94,1630.94,25956.967,2021-02-08 08:30:00,2021-02-08 08:44:59
1630.93,1638.20,1627.11,1634.87,26959.816,2021-02-08 08:45:00,2021-02-08 08:59:59
1634.87,1648.68,1634.53,1645.20,22221.536,2021-02-08 09:00:00,2021-02-08 09:14:59
1645.04,1652.00,1633.21,1635.17,29548.637,2021-02-08 09:15:00,2021-02-08 09:29:59
